FY,CFIS/ORG Code,CBID,Leave Benefit ID,Leave Benefit Name,ending_balance
2023-2024,5320,S20,SL,SICK LEAVE,548.5
2023-2024,5320,S20,VA,VACATION,541.75
2023-2024,5330,E,AL,ANNUAL LEAVE,58.0
2023-2024,5330,E48,AL,ANNUAL LEAVE,445.0
2023-2024,5330,E48,HI,HOLIDAY INFORMAL TIME OFF,16.0
2023-2024,5330,E48,PH,PERSONAL HOLIDAY,16.0
2023-2024,5330,E48,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,5330,E48,SL,SICK LEAVE,109.0
2023-2024,5330,E97,AL,ANNUAL LEAVE,600.0
2023-2024,5330,E97,PH,PERSONAL HOLIDAY,0.0
2023-2024,5330,E97,PT,PROFESSIONAL TRNG/DEVEL,24.0
2023-2024,5330,M01,AL,ANNUAL LEAVE,4050.0
2023-2024,5330,M01,CT,COMPENSATING TIME OFF,26.25
2023-2024,5330,M01,EX,EXCESS HOURS (EX),2.0
2023-2024,5330,M01,HC,HOLIDAY CREDIT,123.5
2023-2024,5330,M01,HI,HOLIDAY INFORMAL TIME OFF,92.0
2023-2024,5330,M01,HT,HOLIDAY CREDIT-WK ON HOL,16.0
2023-2024,5330,M01,LD,PERSONAL LEAVE PROG 2003,83.0
2023-2024,5330,M01,PH,PERSONAL HOLIDAY,280.0
2023-2024,5330,M01,PT,PROFESSIONAL TRNG/DEVEL,58.0
2023-2024,5330,M01,SL,SICK LEAVE,1728.25
2023-2024,5330,M01,VA,VACATION,1685.5
2023-2024,5330,M06,AL,ANNUAL LEAVE,11214.5
2023-2024,5330,M06,EX,EXCESS HOURS (EX),81.0
2023-2024,5330,M06,HC,HOLIDAY CREDIT,3064.25
2023-2024,5330,M06,HI,HOLIDAY INFORMAL TIME OFF,231.25
2023-2024,5330,M06,HT,HOLIDAY CREDIT-WK ON HOL,340.0
2023-2024,5330,M06,LX,PERSONAL LEAVE PROG 2020,194.0
2023-2024,5330,M06,PH,PERSONAL HOLIDAY,720.0
2023-2024,5330,M06,PT,PROFESSIONAL TRNG/DEVEL,120.0
2023-2024,5330,M06,SL,SICK LEAVE,3033.5
2023-2024,5330,M06,VA,VACATION,1510.0
2023-2024,5330,M16,AL,ANNUAL LEAVE,7445.0
2023-2024,5330,M16,CT,COMPENSATING TIME OFF,1181.25
2023-2024,5330,M16,HC,HOLIDAY CREDIT,306.0
2023-2024,5330,M16,HI,HOLIDAY INFORMAL TIME OFF,48.0
2023-2024,5330,M16,HT,HOLIDAY CREDIT-WK ON HOL,60.0
2023-2024,5330,M16,LX,PERSONAL LEAVE PROG 2020,100.0
2023-2024,5330,M16,MO,MEDICAL OFFICER OF DAY,60.0
2023-2024,5330,M16,OC,ON CALL,0.5
2023-2024,5330,M16,PH,PERSONAL HOLIDAY,208.0
2023-2024,5330,M16,PT,PROFESSIONAL TRNG/DEVEL,112.0
2023-2024,5330,M16,SL,SICK LEAVE,1021.75
2023-2024,5330,M16,VA,VACATION,364.0
2023-2024,5330,M17,AL,ANNUAL LEAVE,7455.75
2023-2024,5330,M17,CT,COMPENSATING TIME OFF,51.75
2023-2024,5330,M17,EX,EXCESS HOURS (EX),62.75
2023-2024,5330,M17,HC,HOLIDAY CREDIT,386.5
2023-2024,5330,M17,HI,HOLIDAY INFORMAL TIME OFF,118.75
2023-2024,5330,M17,HT,HOLIDAY CREDIT-WK ON HOL,986.25
2023-2024,5330,M17,LX,PERSONAL LEAVE PROG 2020,2.25
2023-2024,5330,M17,PH,PERSONAL HOLIDAY,168.0
2023-2024,5330,M17,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,5330,M17,SL,SICK LEAVE,128.5
2023-2024,5330,M17,VA,VACATION,361.5
2023-2024,5330,M18,AL,ANNUAL LEAVE,590.0
2023-2024,5330,M18,HC,HOLIDAY CREDIT,0.0
2023-2024,5330,M18,HI,HOLIDAY INFORMAL TIME OFF,28.0
2023-2024,5330,M18,PH,PERSONAL HOLIDAY,72.0
2023-2024,5330,M18,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,5330,M18,SL,SICK LEAVE,372.0
2023-2024,5330,M18,VA,VACATION,877.0
2023-2024,5330,R01,AL,ANNUAL LEAVE,8512.25
2023-2024,5330,R01,CT,COMPENSATING TIME OFF,565.0
2023-2024,5330,R01,EX,EXCESS HOURS (EX),14.5
2023-2024,5330,R01,FH,FURLOUGH HOURS,16.0
2023-2024,5330,R01,HC,HOLIDAY CREDIT,702.25
2023-2024,5330,R01,HI,HOLIDAY INFORMAL TIME OFF,337.5
2023-2024,5330,R01,HT,HOLIDAY CREDIT-WK ON HOL,23.25
2023-2024,5330,R01,LD,PERSONAL LEAVE PROG 2003,67.0
2023-2024,5330,R01,LV,PERSONAL LEAVE PROG 2012,2.75
2023-2024,5330,R01,LX,PERSONAL LEAVE PROG 2020,213.5
2023-2024,5330,R01,PH,PERSONAL HOLIDAY,1070.5
2023-2024,5330,R01,PT,PROFESSIONAL TRNG/DEVEL,582.0
2023-2024,5330,R01,PV,VOLUNTARY PLP,436.0
2023-2024,5330,R01,SL,SICK LEAVE,7300.0
2023-2024,5330,R01,VA,VACATION,9153.0
2023-2024,5330,R03,AL,ANNUAL LEAVE,58.0
2023-2024,5330,R03,CT,COMPENSATING TIME OFF,2.75
2023-2024,5330,R03,EL,EDUCATIONAL LEAVE,640.0
2023-2024,5330,R03,HC,HOLIDAY CREDIT,188.25
2023-2024,5330,R03,HI,HOLIDAY INFORMAL TIME OFF,200.5
2023-2024,5330,R03,LP,PERSONAL LEAVE PROG 2010,0.25
2023-2024,5330,R03,LV,PERSONAL LEAVE PROG 2012,43.75
2023-2024,5330,R03,LX,PERSONAL LEAVE PROG 2020,462.25
2023-2024,5330,R03,PD,PERSONAL DAY,385.0
2023-2024,5330,R03,PH,PERSONAL HOLIDAY,56.0
2023-2024,5330,R03,PT,PROFESSIONAL TRNG/DEVEL,156.0
2023-2024,5330,R03,PV,VOLUNTARY PLP,230.0
2023-2024,5330,R03,SL,SICK LEAVE,2634.0
2023-2024,5330,R03,VA,VACATION,1613.5
2023-2024,5330,R04,AL,ANNUAL LEAVE,4688.25
2023-2024,5330,R04,CT,COMPENSATING TIME OFF,923.0
2023-2024,5330,R04,EX,EXCESS HOURS (EX),16.0
2023-2024,5330,R04,HC,HOLIDAY CREDIT,721.25
2023-2024,5330,R04,HI,HOLIDAY INFORMAL TIME OFF,360.25
2023-2024,5330,R04,HT,HOLIDAY CREDIT-WK ON HOL,30.75
2023-2024,5330,R04,LX,PERSONAL LEAVE PROG 2020,77.0
2023-2024,5330,R04,PH,PERSONAL HOLIDAY,869.5
2023-2024,5330,R04,PT,PROFESSIONAL TRNG/DEVEL,920.25
2023-2024,5330,R04,PV,VOLUNTARY PLP,9.25
2023-2024,5330,R04,SL,SICK LEAVE,8373.25
2023-2024,5330,R04,VA,VACATION,10310.0
2023-2024,5330,R06,AL,ANNUAL LEAVE,107843.5
2023-2024,5330,R06,AR,UNION RELEASE TIMEBANK,32.0
2023-2024,5330,R06,CT,COMPENSATING TIME OFF,88.5
2023-2024,5330,R06,EX,EXCESS HOURS (EX),237.5
2023-2024,5330,R06,FH,FURLOUGH HOURS,989.5
2023-2024,5330,R06,HC,HOLIDAY CREDIT,29135.25
2023-2024,5330,R06,HI,HOLIDAY INFORMAL TIME OFF,6962.0
2023-2024,5330,R06,HT,HOLIDAY CREDIT-WK ON HOL,736.5
2023-2024,5330,R06,LP,PERSONAL LEAVE PROG 2010,80.0
2023-2024,5330,R06,LV,PERSONAL LEAVE PROG 2012,25.25
2023-2024,5330,R06,LX,PERSONAL LEAVE PROG 2020,3696.75
2023-2024,5330,R06,PH,PERSONAL HOLIDAY,224.0
2023-2024,5330,R06,PT,PROFESSIONAL TRNG/DEVEL,5472.0
2023-2024,5330,R06,PV,VOLUNTARY PLP,928.5
2023-2024,5330,R06,SL,SICK LEAVE,78747.25
2023-2024,5330,R06,VA,VACATION,104159.25
2023-2024,5330,R10,AL,ANNUAL LEAVE,233.75
2023-2024,5330,R10,HI,HOLIDAY INFORMAL TIME OFF,4.0
2023-2024,5330,R10,PH,PERSONAL HOLIDAY,0.0
2023-2024,5330,R10,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,5330,R11,AL,ANNUAL LEAVE,115.5
2023-2024,5330,R11,CT,COMPENSATING TIME OFF,3.75
2023-2024,5330,R11,EX,EXCESS HOURS (EX),8.0
2023-2024,5330,R11,HC,HOLIDAY CREDIT,16.0
2023-2024,5330,R11,HI,HOLIDAY INFORMAL TIME OFF,13.5
2023-2024,5330,R11,PH,PERSONAL HOLIDAY,64.0
2023-2024,5330,R11,PT,PROFESSIONAL TRNG/DEVEL,24.0
2023-2024,5330,R11,SL,SICK LEAVE,128.0
2023-2024,5330,R11,VA,VACATION,155.5
2023-2024,5330,R12,AL,ANNUAL LEAVE,4567.5
2023-2024,5330,R12,CT,COMPENSATING TIME OFF,1233.5
2023-2024,5330,R12,EX,EXCESS HOURS (EX),15.0
2023-2024,5330,R12,FH,FURLOUGH HOURS,40.0
2023-2024,5330,R12,HC,HOLIDAY CREDIT,676.5
2023-2024,5330,R12,HI,HOLIDAY INFORMAL TIME OFF,266.5
2023-2024,5330,R12,HT,HOLIDAY CREDIT-WK ON HOL,50.25
2023-2024,5330,R12,LX,PERSONAL LEAVE PROG 2020,106.0
2023-2024,5330,R12,PH,PERSONAL HOLIDAY,16.0
2023-2024,5330,R12,PT,PROFESSIONAL TRNG/DEVEL,557.0
2023-2024,5330,R12,PV,VOLUNTARY PLP,3.0
2023-2024,5330,R12,SL,SICK LEAVE,2640.0
2023-2024,5330,R12,VA,VACATION,3519.25
2023-2024,5330,R13,AL,ANNUAL LEAVE,4423.0
2023-2024,5330,R13,CT,COMPENSATING TIME OFF,420.25
2023-2024,5330,R13,EX,EXCESS HOURS (EX),136.5
2023-2024,5330,R13,HC,HOLIDAY CREDIT,177.25
2023-2024,5330,R13,HI,HOLIDAY INFORMAL TIME OFF,44.0
2023-2024,5330,R13,HT,HOLIDAY CREDIT-WK ON HOL,404.0
2023-2024,5330,R13,PH,PERSONAL HOLIDAY,0.0
2023-2024,5330,R13,PT,PROFESSIONAL TRNG/DEVEL,88.0
2023-2024,5330,R13,SL,SICK LEAVE,1001.75
2023-2024,5330,R13,VA,VACATION,1451.5
2023-2024,5330,R15,AL,ANNUAL LEAVE,961.5
2023-2024,5330,R15,CT,COMPENSATING TIME OFF,2635.5
2023-2024,5330,R15,EX,EXCESS HOURS (EX),561.0
2023-2024,5330,R15,HC,HOLIDAY CREDIT,3143.25
2023-2024,5330,R15,HI,HOLIDAY INFORMAL TIME OFF,315.25
2023-2024,5330,R15,HT,HOLIDAY CREDIT-WK ON HOL,4400.0
2023-2024,5330,R15,LX,PERSONAL LEAVE PROG 2020,77.5
2023-2024,5330,R15,PH,PERSONAL HOLIDAY,460.75
2023-2024,5330,R15,PT,PROFESSIONAL TRNG/DEVEL,512.0
2023-2024,5330,R15,SL,SICK LEAVE,4211.0
2023-2024,5330,R15,VA,VACATION,7413.75
2023-2024,5330,R16,AL,ANNUAL LEAVE,13009.75
2023-2024,5330,R16,CT,COMPENSATING TIME OFF,1476.75
2023-2024,5330,R16,HC,HOLIDAY CREDIT,867.0
2023-2024,5330,R16,HI,HOLIDAY INFORMAL TIME OFF,92.0
2023-2024,5330,R16,HT,HOLIDAY CREDIT-WK ON HOL,48.0
2023-2024,5330,R16,LX,PERSONAL LEAVE PROG 2020,38.0
2023-2024,5330,R16,MO,MEDICAL OFFICER OF DAY,97.0
2023-2024,5330,R16,OC,ON CALL,32.5
2023-2024,5330,R16,PH,PERSONAL HOLIDAY,192.0
2023-2024,5330,R16,PT,PROFESSIONAL TRNG/DEVEL,408.0
2023-2024,5330,R16,PV,VOLUNTARY PLP,141.0
2023-2024,5330,R16,SL,SICK LEAVE,1224.0
2023-2024,5330,R16,VA,VACATION,2063.75
2023-2024,5330,R17,AL,ANNUAL LEAVE,4387.75
2023-2024,5330,R17,CT,COMPENSATING TIME OFF,14544.5
2023-2024,5330,R17,EH,EXCESS HOURS (EH),16.0
2023-2024,5330,R17,EX,EXCESS HOURS (EX),4245.0
2023-2024,5330,R17,HC,HOLIDAY CREDIT,20479.25
2023-2024,5330,R17,HI,HOLIDAY INFORMAL TIME OFF,2443.25
2023-2024,5330,R17,HT,HOLIDAY CREDIT-WK ON HOL,28010.75
2023-2024,5330,R17,LD,PERSONAL LEAVE PROG 2003,0.25
2023-2024,5330,R17,LV,PERSONAL LEAVE PROG 2012,12.0
2023-2024,5330,R17,LX,PERSONAL LEAVE PROG 2020,2317.25
2023-2024,5330,R17,PH,PERSONAL HOLIDAY,4120.0
2023-2024,5330,R17,PT,PROFESSIONAL TRNG/DEVEL,2875.5
2023-2024,5330,R17,PV,VOLUNTARY PLP,2943.0
2023-2024,5330,R17,SL,SICK LEAVE,29490.25
2023-2024,5330,R17,VA,VACATION,44834.5
2023-2024,5330,R18,AL,ANNUAL LEAVE,5762.25
2023-2024,5330,R18,CT,COMPENSATING TIME OFF,1658.5
2023-2024,5330,R18,EX,EXCESS HOURS (EX),1271.75
2023-2024,5330,R18,HC,HOLIDAY CREDIT,3099.0
2023-2024,5330,R18,HI,HOLIDAY INFORMAL TIME OFF,620.25
2023-2024,5330,R18,HT,HOLIDAY CREDIT-WK ON HOL,6050.75
2023-2024,5330,R18,LV,PERSONAL LEAVE PROG 2012,42.75
2023-2024,5330,R18,LX,PERSONAL LEAVE PROG 2020,94.25
2023-2024,5330,R18,PH,PERSONAL HOLIDAY,472.0
2023-2024,5330,R18,PT,PROFESSIONAL TRNG/DEVEL,1180.0
2023-2024,5330,R18,PV,VOLUNTARY PLP,546.0
2023-2024,5330,R18,SL,SICK LEAVE,5953.75
2023-2024,5330,R18,VA,VACATION,8311.25
2023-2024,5330,R19,AL,ANNUAL LEAVE,23614.75
2023-2024,5330,R19,CT,COMPENSATING TIME OFF,1461.25
2023-2024,5330,R19,EX,EXCESS HOURS (EX),277.5
2023-2024,5330,R19,FH,FURLOUGH HOURS,52.0
2023-2024,5330,R19,HC,HOLIDAY CREDIT,3768.75
2023-2024,5330,R19,HI,HOLIDAY INFORMAL TIME OFF,569.75
2023-2024,5330,R19,HT,HOLIDAY CREDIT-WK ON HOL,880.5
2023-2024,5330,R19,LX,PERSONAL LEAVE PROG 2020,211.75
2023-2024,5330,R19,PH,PERSONAL HOLIDAY,1212.0
2023-2024,5330,R19,PT,PROFESSIONAL TRNG/DEVEL,2053.25
2023-2024,5330,R19,PV,VOLUNTARY PLP,1806.75
2023-2024,5330,R19,SL,SICK LEAVE,2895.25
2023-2024,5330,R19,VA,VACATION,2817.25
2023-2024,5330,R20,AL,ANNUAL LEAVE,3178.75
2023-2024,5330,R20,CT,COMPENSATING TIME OFF,5751.25
2023-2024,5330,R20,EX,EXCESS HOURS (EX),2934.5
2023-2024,5330,R20,FH,FURLOUGH HOURS,28.0
2023-2024,5330,R20,HC,HOLIDAY CREDIT,4509.0
2023-2024,5330,R20,HI,HOLIDAY INFORMAL TIME OFF,1347.5
2023-2024,5330,R20,HT,HOLIDAY CREDIT-WK ON HOL,17488.75
2023-2024,5330,R20,LP,PERSONAL LEAVE PROG 2010,28.0
2023-2024,5330,R20,LV,PERSONAL LEAVE PROG 2012,0.5
2023-2024,5330,R20,LX,PERSONAL LEAVE PROG 2020,1154.5
2023-2024,5330,R20,PH,PERSONAL HOLIDAY,2120.0
2023-2024,5330,R20,PT,PROFESSIONAL TRNG/DEVEL,2674.0
2023-2024,5330,R20,PV,VOLUNTARY PLP,197.0
2023-2024,5330,R20,SL,SICK LEAVE,13859.5
2023-2024,5330,R20,VA,VACATION,22846.0
2023-2024,5330,S01,AL,ANNUAL LEAVE,6528.0
2023-2024,5330,S01,CT,COMPENSATING TIME OFF,1038.75
2023-2024,5330,S01,EX,EXCESS HOURS (EX),21.0
2023-2024,5330,S01,FH,FURLOUGH HOURS,0.0
2023-2024,5330,S01,HC,HOLIDAY CREDIT,607.25
2023-2024,5330,S01,HI,HOLIDAY INFORMAL TIME OFF,122.5
2023-2024,5330,S01,HT,HOLIDAY CREDIT-WK ON HOL,48.0
2023-2024,5330,S01,LX,PERSONAL LEAVE PROG 2020,69.75
2023-2024,5330,S01,PH,PERSONAL HOLIDAY,472.0
2023-2024,5330,S01,PT,PROFESSIONAL TRNG/DEVEL,222.5
2023-2024,5330,S01,PV,VOLUNTARY PLP,81.0
2023-2024,5330,S01,SL,SICK LEAVE,1541.25
2023-2024,5330,S01,VA,VACATION,3061.0
2023-2024,5330,S03,AL,ANNUAL LEAVE,650.0
2023-2024,5330,S03,EL,EDUCATIONAL LEAVE,410.0
2023-2024,5330,S03,HC,HOLIDAY CREDIT,16.0
2023-2024,5330,S03,HI,HOLIDAY INFORMAL TIME OFF,16.0
2023-2024,5330,S03,LX,PERSONAL LEAVE PROG 2020,90.75
2023-2024,5330,S03,PD,PERSONAL DAY,0.0
2023-2024,5330,S03,PH,PERSONAL HOLIDAY,8.0
2023-2024,5330,S03,SL,SICK LEAVE,88.0
2023-2024,5330,S03,VA,VACATION,0.0
2023-2024,5330,S04,CT,COMPENSATING TIME OFF,1.0
2023-2024,5330,S04,PH,PERSONAL HOLIDAY,0.0
2023-2024,5330,S04,PT,PROFESSIONAL TRNG/DEVEL,8.0
2023-2024,5330,S04,SL,SICK LEAVE,40.0
2023-2024,5330,S04,VA,VACATION,737.25
2023-2024,5330,S06,AL,ANNUAL LEAVE,35470.0
2023-2024,5330,S06,CT,COMPENSATING TIME OFF,29.0
2023-2024,5330,S06,EX,EXCESS HOURS (EX),1260.25
2023-2024,5330,S06,FH,FURLOUGH HOURS,50.75
2023-2024,5330,S06,HC,HOLIDAY CREDIT,5469.0
2023-2024,5330,S06,HI,HOLIDAY INFORMAL TIME OFF,1401.0
2023-2024,5330,S06,HT,HOLIDAY CREDIT-WK ON HOL,8500.25
2023-2024,5330,S06,LV,PERSONAL LEAVE PROG 2012,0.5
2023-2024,5330,S06,LX,PERSONAL LEAVE PROG 2020,963.5
2023-2024,5330,S06,PH,PERSONAL HOLIDAY,2320.0
2023-2024,5330,S06,PT,PROFESSIONAL TRNG/DEVEL,1744.0
2023-2024,5330,S06,PV,VOLUNTARY PLP,6.5
2023-2024,5330,S06,SL,SICK LEAVE,22935.0
2023-2024,5330,S06,VA,VACATION,15292.5
2023-2024,5330,S12,AL,ANNUAL LEAVE,3243.5
2023-2024,5330,S12,CT,COMPENSATING TIME OFF,32.25
2023-2024,5330,S12,EX,EXCESS HOURS (EX),20.0
2023-2024,5330,S12,HC,HOLIDAY CREDIT,14.25
2023-2024,5330,S12,HI,HOLIDAY INFORMAL TIME OFF,64.0
2023-2024,5330,S12,HT,HOLIDAY CREDIT-WK ON HOL,1.0
2023-2024,5330,S12,LX,PERSONAL LEAVE PROG 2020,6.0
2023-2024,5330,S12,PH,PERSONAL HOLIDAY,24.0
2023-2024,5330,S12,PT,PROFESSIONAL TRNG/DEVEL,96.0
2023-2024,5330,S12,SL,SICK LEAVE,1182.75
2023-2024,5330,S12,VA,VACATION,1036.5
2023-2024,5330,S13,AL,ANNUAL LEAVE,900.25
2023-2024,5330,S13,CT,COMPENSATING TIME OFF,8.25
2023-2024,5330,S13,HC,HOLIDAY CREDIT,23.25
2023-2024,5330,S13,HI,HOLIDAY INFORMAL TIME OFF,28.0
2023-2024,5330,S13,HT,HOLIDAY CREDIT-WK ON HOL,4.0
2023-2024,5330,S13,PH,PERSONAL HOLIDAY,16.0
2023-2024,5330,S13,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,5330,S15,AL,ANNUAL LEAVE,1801.5
2023-2024,5330,S15,CT,COMPENSATING TIME OFF,232.75
2023-2024,5330,S15,EH,EXCESS HOURS (EH),4.0
2023-2024,5330,S15,EX,EXCESS HOURS (EX),125.5
2023-2024,5330,S15,HC,HOLIDAY CREDIT,280.5
2023-2024,5330,S15,HI,HOLIDAY INFORMAL TIME OFF,82.5
2023-2024,5330,S15,HT,HOLIDAY CREDIT-WK ON HOL,610.75
2023-2024,5330,S15,LX,PERSONAL LEAVE PROG 2020,145.0
2023-2024,5330,S15,PH,PERSONAL HOLIDAY,320.0
2023-2024,5330,S15,PT,PROFESSIONAL TRNG/DEVEL,113.75
2023-2024,5330,S15,SL,SICK LEAVE,547.5
2023-2024,5330,S15,VA,VACATION,634.0
2023-2024,5330,S16,AL,ANNUAL LEAVE,1118.0
2023-2024,5330,S16,CT,COMPENSATING TIME OFF,125.75
2023-2024,5330,S16,HC,HOLIDAY CREDIT,26.0
2023-2024,5330,S16,HI,HOLIDAY INFORMAL TIME OFF,14.0
2023-2024,5330,S16,PH,PERSONAL HOLIDAY,16.0
2023-2024,5330,S16,PT,PROFESSIONAL TRNG/DEVEL,72.0
2023-2024,5330,S17,AL,ANNUAL LEAVE,9697.5
2023-2024,5330,S17,CT,COMPENSATING TIME OFF,1303.0
2023-2024,5330,S17,EX,EXCESS HOURS (EX),844.25
2023-2024,5330,S17,HC,HOLIDAY CREDIT,3654.5
2023-2024,5330,S17,HI,HOLIDAY INFORMAL TIME OFF,512.75
2023-2024,5330,S17,HT,HOLIDAY CREDIT-WK ON HOL,6275.0
2023-2024,5330,S17,LD,PERSONAL LEAVE PROG 2003,56.0
2023-2024,5330,S17,LX,PERSONAL LEAVE PROG 2020,720.25
2023-2024,5330,S17,PH,PERSONAL HOLIDAY,1112.0
2023-2024,5330,S17,PT,PROFESSIONAL TRNG/DEVEL,713.0
2023-2024,5330,S17,PV,VOLUNTARY PLP,120.0
2023-2024,5330,S17,SL,SICK LEAVE,4108.0
2023-2024,5330,S17,VA,VACATION,6474.0
2023-2024,5330,S18,AL,ANNUAL LEAVE,1609.0
2023-2024,5330,S18,EX,EXCESS HOURS (EX),13.5
2023-2024,5330,S18,HC,HOLIDAY CREDIT,35.0
2023-2024,5330,S18,HI,HOLIDAY INFORMAL TIME OFF,18.0
2023-2024,5330,S18,LD,PERSONAL LEAVE PROG 2003,14.0
2023-2024,5330,S18,LX,PERSONAL LEAVE PROG 2020,48.0
2023-2024,5330,S18,PH,PERSONAL HOLIDAY,64.0
2023-2024,5330,S18,SL,SICK LEAVE,0.25
2023-2024,5330,S19,AL,ANNUAL LEAVE,3180.75
2023-2024,5330,S19,CT,COMPENSATING TIME OFF,1.5
2023-2024,5330,S19,EX,EXCESS HOURS (EX),10.0
2023-2024,5330,S19,HC,HOLIDAY CREDIT,253.0
2023-2024,5330,S19,HI,HOLIDAY INFORMAL TIME OFF,50.0
2023-2024,5330,S19,HT,HOLIDAY CREDIT-WK ON HOL,2.0
2023-2024,5330,S19,OC,ON CALL,1.75
2023-2024,5330,S19,PH,PERSONAL HOLIDAY,56.0
2023-2024,5330,S19,PT,PROFESSIONAL TRNG/DEVEL,252.0
2023-2024,5330,S19,SL,SICK LEAVE,406.25
2023-2024,5330,S19,VA,VACATION,287.0
2023-2024,5330,S20,AL,ANNUAL LEAVE,409.25
2023-2024,5330,S20,CT,COMPENSATING TIME OFF,0.25
2023-2024,5330,S20,HI,HOLIDAY INFORMAL TIME OFF,8.0
2023-2024,5330,S20,PH,PERSONAL HOLIDAY,32.0
2023-2024,5330,S20,PT,PROFESSIONAL TRNG/DEVEL,24.0
2023-2024,5330,S20,SL,SICK LEAVE,170.75
2023-2024,5330,S20,VA,VACATION,164.0
2023-2024,5335,E20,HI,HOLIDAY INFORMAL TIME OFF,3.5
2023-2024,5335,E20,PH,PERSONAL HOLIDAY,0.0
2023-2024,5335,E20,PT,PROFESSIONAL TRNG/DEVEL,8.0
2023-2024,5335,E20,SL,SICK LEAVE,72.0
2023-2024,5335,E20,VA,VACATION,63.0
2023-2024,5335,E48,AL,ANNUAL LEAVE,965.75
2023-2024,5335,E48,LX,PERSONAL LEAVE PROG 2020,0.0
2023-2024,5335,E48,PH,PERSONAL HOLIDAY,0.0
2023-2024,5335,E48,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,5335,E48,SL,SICK LEAVE,88.5
2023-2024,5335,M01,AL,ANNUAL LEAVE,1480.75
2023-2024,5335,M01,CT,COMPENSATING TIME OFF,13.5
2023-2024,5335,M01,HI,HOLIDAY INFORMAL TIME OFF,44.0
2023-2024,5335,M01,LX,PERSONAL LEAVE PROG 2020,179.0
2023-2024,5335,M01,PH,PERSONAL HOLIDAY,40.0
2023-2024,5335,M01,SL,SICK LEAVE,429.5
2023-2024,5335,M01,VA,VACATION,624.25
2023-2024,5335,M06,AL,ANNUAL LEAVE,8281.0
2023-2024,5335,M06,EX,EXCESS HOURS (EX),107.5
2023-2024,5335,M06,FH,FURLOUGH HOURS,0.0
2023-2024,5335,M06,HC,HOLIDAY CREDIT,1006.75
2023-2024,5335,M06,HI,HOLIDAY INFORMAL TIME OFF,206.25
2023-2024,5335,M06,HT,HOLIDAY CREDIT-WK ON HOL,184.0
2023-2024,5335,M06,LP,PERSONAL LEAVE PROG 2010,70.25
2023-2024,5335,M06,LV,PERSONAL LEAVE PROG 2012,0.0
2023-2024,5335,M06,LX,PERSONAL LEAVE PROG 2020,402.25
2023-2024,5335,M06,PH,PERSONAL HOLIDAY,480.0
2023-2024,5335,M06,PT,PROFESSIONAL TRNG/DEVEL,48.0
2023-2024,5335,M06,SL,SICK LEAVE,6775.0
2023-2024,5335,M06,VA,VACATION,1527.75
2023-2024,5335,M16,AL,ANNUAL LEAVE,2911.5
2023-2024,5335,M16,CT,COMPENSATING TIME OFF,9.0
2023-2024,5335,M16,HC,HOLIDAY CREDIT,56.0
2023-2024,5335,M16,HI,HOLIDAY INFORMAL TIME OFF,18.0
2023-2024,5335,M16,LX,PERSONAL LEAVE PROG 2020,72.0
2023-2024,5335,M16,OC,ON CALL,493.75
2023-2024,5335,M16,PH,PERSONAL HOLIDAY,40.0
2023-2024,5335,M16,PT,PROFESSIONAL TRNG/DEVEL,32.0
2023-2024,5335,M16,PV,VOLUNTARY PLP,170.0
2023-2024,5335,M16,SL,SICK LEAVE,599.0
2023-2024,5335,M16,VA,VACATION,893.25
2023-2024,5335,M17,AL,ANNUAL LEAVE,559.5
2023-2024,5335,M17,HC,HOLIDAY CREDIT,17.5
2023-2024,5335,M17,HI,HOLIDAY INFORMAL TIME OFF,12.0
2023-2024,5335,M17,HT,HOLIDAY CREDIT-WK ON HOL,10.5
2023-2024,5335,M17,LX,PERSONAL LEAVE PROG 2020,64.0
2023-2024,5335,M17,PH,PERSONAL HOLIDAY,16.0
2023-2024,5335,M17,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,5335,R01,AL,ANNUAL LEAVE,1437.25
2023-2024,5335,R01,CT,COMPENSATING TIME OFF,1270.0
2023-2024,5335,R01,EX,EXCESS HOURS (EX),28.0
2023-2024,5335,R01,HC,HOLIDAY CREDIT,618.5
2023-2024,5335,R01,HI,HOLIDAY INFORMAL TIME OFF,194.5
2023-2024,5335,R01,HT,HOLIDAY CREDIT-WK ON HOL,28.0
2023-2024,5335,R01,LD,PERSONAL LEAVE PROG 2003,40.0
2023-2024,5335,R01,LX,PERSONAL LEAVE PROG 2020,721.75
2023-2024,5335,R01,PH,PERSONAL HOLIDAY,672.0
2023-2024,5335,R01,PT,PROFESSIONAL TRNG/DEVEL,426.5
2023-2024,5335,R01,PV,VOLUNTARY PLP,152.5
2023-2024,5335,R01,SL,SICK LEAVE,12057.75
2023-2024,5335,R01,VA,VACATION,12517.5
2023-2024,5335,R03,EL,EDUCATIONAL LEAVE,1470.0
2023-2024,5335,R03,HC,HOLIDAY CREDIT,66.75
2023-2024,5335,R03,HI,HOLIDAY INFORMAL TIME OFF,232.0
